n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
23,0.0425,8,5,0.9196902897692145,0.9409788529941692,70,0.6937251687049866,0.7029819115992603,6
23,0.0425,9,5,0.9191574236037783,0.9410527663290029,70,0.6858829259872437,0.6817912187119048,6
23,0.0425,10,5,0.920179498088383,0.9408575282623888,70,0.6975009441375732,0.6815777438560513,6
23,0.0425,11,5,0.9193195208902015,0.9409401286403709,60,0.6734209656715393,0.661557019685131,6
23,0.0425,12,5,0.9185068526789243,0.9404427631387074,70,0.6794766187667847,0.7329450942111345,6
23,0.0425,13,5,0.9198291889547653,0.9408639444741655,70,0.6990708708763123,0.682558304002217,6
23,0.05,4,5,0.9183091790343489,0.9366654934037915,50,0.6926769614219666,0.6986975824403763,6
23,0.05,5,5,0.9185275573178988,0.9404189594828025,70,0.6932137608528137,0.6836992412805716,6
23,0.05,6,5,0.9183344253360664,0.9407882367372874,70,0.6943743824958801,0.7001685368720527,6
23,0.05,7,5,0.9213919439362903,0.9411030184914688,70,0.6907670497894287,0.6857429269191104,6
23,0.05,8,5,0.9191422847279689,0.941429207833834,70,0.6858829259872437,0.7070667347954886,6
23,0.05,9,5,0.9203315992641616,0.9415050357911966,70,0.6761648654937744,0.6838121073604205,6
23,0.05,10,5,0.9172021487407906,0.9411562138294967,60,0.7020159959793091,0.6926440109178216,6
23,0.05,11,5,0.9179630108285262,0.9412308930133421,70,0.6926023364067078,0.6928813384922635,6
23,0.05,12,5,0.9180593653204422,0.9407245911223405,45,0.6649979948997498,0.6542325549806826,6
23,0.05,13,5,0.9199457360354446,0.9410323110362182,70,0.6825430393218994,0.6975761922938705,4
23,0.1,4,5,0.9200418456337812,0.9371493853059846,70,0.665118396282196,0.6961326501546824,6
23,0.1,5,5,0.9215411954413283,0.941928421168868,70,0.6737975478172302,0.7069562492141164,6
23,0.1,6,5,0.9212569185219025,0.9423597232880659,70,0.664913535118103,0.6870005042925647,6
23,0.1,7,5,0.9228022637962467,0.942904811869413,70,0.642400860786438,0.6878197453041712,6
23,0.1,8,5,0.9209806563014347,0.9430871061972101,70,0.6594127416610718,0.6940567543622655,4
23,0.1,9,5,0.9217805009943792,0.9431126998025491,70,0.6550427079200745,0.6832795679840246,6
23,0.1,10,5,0.9204703648713963,0.942570866079501,70,0.6576390266418457,0.6868395583484942,6
23,0.1,11,5,0.9219981445971912,0.94301849592152,70,0.6614639759063721,0.7024065189168344,9
23,0.1,12,5,0.9196856367912084,0.9425850877175407,70,0.6399815082550049,0.6834404779110892,4
23,0.1,13,5,0.9201785853032239,0.9426517210341544,70,0.6551358103752136,0.6763006742033504,6
23,0.115,4,5,0.9208032420347807,0.9370966574920626,70,0.6386719346046448,0.6783759027890024,6
23,0.115,5,5,0.9227478306324911,0.9419795772112721,70,0.6511197090148926,0.6933587271099351,9
23,0.115,6,5,0.9227471850039639,0.942552107231329,70,0.6582907438278198,0.6923196928426091,6
23,0.115,7,5,0.9223692028958889,0.9430787352894097,70,0.6384543180465698,0.6995199479417723,6
23,0.115,8,5,0.9229788765930049,0.9435430045369875,70,0.6631348729133606,0.7089307446124714,6
23,0.115,9,5,0.9241917009128074,0.9433635732377624,70,0.6352308988571167,0.6840727713602026,9
23,0.115,10,5,0.9204247478764944,0.9428586115825311,70,0.6450176239013672,0.7100218564305538,6
23,0.115,11,5,0.9205619550700429,0.9432941748500083,60,0.6429302096366882,0.6899161846527594,10
23,0.115,12,5,0.92083636945714,0.9429694326060662,70,0.6320404410362244,0.6914697033556126,3
23,0.115,13,5,0.9216096098021549,0.9430514363342368,70,0.643768846988678,0.6898301692355716,6
27,0.0425,4,5,0.9188731912104577,0.9366459731592185,70,0.6939094662666321,0.6804887098277403,9
27,0.0425,5,5,0.9176577398504413,0.9399560215657738,70,0.6909415125846863,0.6922565352280983,9
27,0.0425,6,5,0.9190482455935296,0.9405805892451202,20,0.6804001331329346,0.6121245542121962,10
27,0.0425,7,5,0.9203267236556288,0.9407908993983856,70,0.6701017022132874,0.6893439453087786,9
27,0.0425,8,5,0.919872000805032,0.9404593535655504,70,0.6775890588760376,0.6964959253520903,7
27,0.0425,9,5,0.9203726523332681,0.9409620933681261,60,0.6602795124053955,0.6772972555529243,9
27,0.0425,10,5,0.920006291538682,0.9410376541688568,70,0.669204592704773,0.7138880237327376,9
27,0.0425,11,5,0.9230825556292462,0.9409036172340073,25,0.6777555346488953,0.6360930944325456,10
27,0.0425,12,5,0.9219659076969384,0.9417237480205364,25,0.6869606375694275,0.6763741739236728,9
27,0.0425,13,5,0.9186479781697411,0.9399519162588632,60,0.6600393652915955,0.6776479896199559,9
27,0.05,4,5,0.9190260493300269,0.9365504869263562,70,0.6790851354598999,0.6635573404389157,9
27,0.05,5,5,0.9206697750340792,0.9402704471111129,60,0.6820032000541687,0.6662218009076323,6
27,0.05,6,5,0.9202628732205977,0.9408174280519361,70,0.6628516316413879,0.6521735785051824,9
27,0.05,7,5,0.9210689293052347,0.9410821446532942,70,0.6745848059654236,0.6905757719662928,9
27,0.05,8,5,0.9198335970391921,0.9408134296076781,50,0.6634496450424194,0.6717076210617497,9
27,0.05,9,5,0.9203593835538822,0.9413004873159597,70,0.6547898054122925,0.6805153539948438,9
27,0.05,10,5,0.9205781403093273,0.9413492879273921,60,0.6578691601753235,0.6832488438504837,9
27,0.05,11,5,0.9213959512857692,0.9412202156532858,70,0.6630308032035828,0.6885207853510023,6
27,0.05,12,5,0.9203650161062055,0.942029753679359,70,0.667845606803894,0.6999690820400859,6
